id,title,original_title,year,original_language,ocr_lang,ocr_chars,overlap_max,overlap_max_local,model,model_id,status,verdict,confidence,poster_title_guess,reason,latency_s,error
884825,Beautiful Escape,ファンファーレが鳴り響く,2020,ja,en,245,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,ファンファーレが鳴り響く,The poster displays the exact original title in Japanese and matches the visual style and branding of the film.,1.528,
884932,La Linda Vingança,La Linda Vingança,2021,pt,pt,13,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,LA LINDA VINGANÇA,"The poster displays the exact title 'LA LINDA VINGANÇA' in large, prominent text, matching the catalog entry.",1.129,
885003,Blood-sucking Tree,吸血木,1992,ja,en,31,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,吸血木,"The poster displays the exact title ""吸血木"" matching the catalog entry.",2.033,
885460,The Chosen One,The Chosen One,2022,en,ku,119,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,The Chosen One,The poster displays the exact title 'The Chosen One' and matches the expected visual style and year.,1.321,
886083,Deadstream,Deadstream,2022,en,en,11,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,DEAD STREAM,The poster displays the exact title 'DEAD STREAM' and features a horror-themed visual consistent with the film's genre.,1.589,
886961,Turncoat,Turncoat,2014,en,en,121,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,Turncoat,"The poster displays the title 'Turncoat' clearly, matching the catalog entry.",1.564,
886963,GoodBi,GoodBi,2021,en,en,7,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,GoodBi,"The poster prominently displays the title 'GoodBi', matching the catalog entry.",0.797,
887583,,,,,en,39,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,ANALOG EYES,The poster clearly displays the title 'ANALOG EYES' and branding consistent with a film title.,1.447,
887690,,,,,en,180,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,RAT,The poster clearly displays the title 'RAT' and matches the expected design style for a film poster.,1.386,
887751,Der Wolf und die 7 Geißlein,Der Wolf und die 7 Geißlein,2021,de,en,519,0.3333,0.3333,nova-pro,us.amazon.nova-pro-v1:0,ok,mismatch,0.9,Der Wolf,The poster title 'Der Wolf' does not match the catalog title 'Der Wolf und die 7 Geißlein'.,1.838,
887790,Intra,Intra,2021,es,es,211,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,INTRA,"The poster displays the title 'INTRA' vertically in large, bold letters, matching the catalog film's title.",1.355,
888001,Upurga,Upurga,2022,lv,en,263,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,UPURGA,The poster displays the exact title 'UPURGA' and matches the described thematic and visual style of the film.,2.77,
888315,Tramping,Tramping,2005,de,en,9,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,TRAMPING,"The poster displays the exact title 'TRAMPING' in large, bold letters, matching the catalog entry.",1.951,
888368,,,,,en,54,0.0,0.0,nova-pro,us.amazon.nova-pro-v1:0,ok,match,0.95,The Edge of Evil,The title 'The Edge of Evil' is clearly visible on the poster.,1.721,
889095,睡前恐怖故事,睡前恐怖故事,2018,zh,en,27,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,睡前恐怖故事,"The poster displays the exact title ""睡前恐怖故事"" and features a horror-themed scene consistent with the film's branding.",1.537,
889107,,,,,en,89,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,FIRE ON THE MOUNTAIN,The poster clearly displays the title 'FIRE ON THE MOUNTAIN' and matches the expected visual style for a film poster.,2.606,
889485,Frank,Frank,2021,en,en,21,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,FRANK,"The poster displays the title 'FRANK' and is attributed to director KrSy Fox, matching the catalog entry.",1.105,
889616,Oh My Ghost! The Fierce Escape from Covid-19,หอแต๋วแตก แหกโควิดปังปุริเย่,2021,th,en,76,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,หอแต๋วแตก แหกโควิดปังปุริเย่,"The poster displays the exact Thai title and vibrant, comedic style consistent with the catalog entry for 'Oh My Ghost! The Fierce Escape from Covid-19' (2021).",2.04,
890615,Short Bus: Bad Dream,숏버스 섬뜩행,2021,ko,en,221,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,숏버스 미꽃행,Poster displays the exact title '숏버스 미꽃행' matching the catalog entry and features a distinctive animated cat character consistent with the film's branding.,1.903,
890967,Facing Krampus,Klausentreiben,2021,de,de,286,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,KLAUSENTREIBEN,"The poster displays the exact original title 'Klausentreiben', matching the catalog entry.",1.434,
891195,Doll Killer 2,Doll Killer 2,2021,en,en,97,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,DOLL KILLER,"The poster displays the exact title 'DOLL KILLER' and features a recognizable doll-like face with knives, matching the horror theme of the catalog entry.",1.675,
891277,Durée,Durée,2022,pt,pt,47,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,Durée,"The poster displays the title 'Durée' prominently at the top, matching the catalog entry.",1.906,
891527,,,,,es,11,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,FAME FATALE,The poster features the exact title 'FAME FATALE' and matches the visual style and elements typical of a horror movie.,1.603,
891961,MegaMuerte,MegaMuerte,2014,es,es,97,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,MEGAMUERTE,The poster prominently displays the title 'MEGAMUERTE' and features stylized rock imagery consistent with the film's branding.,1.558,
892132,Ziyaretçi,Ziyaretçi,2021,tr,tr,343,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,Ziyaretçi,The poster displays the exact title 'Ziyaretçi' and matches the expected visual style for a horror film.,1.464,
892150,Come and Learn with Pibby!,Come and Learn with Pibby!,2021,en,en,5,0.2,0.2,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,PIBBY,"The poster prominently features the title 'PIBBY,' which matches the catalog film title.",2.032,
892175,The Wet Ones,The Wet Ones,2021,en,en,61,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,THE WET ONES,The poster displays the exact title 'THE WET ONES' and matches the visual style typical of the film.,1.236,
892265,Notes,Notes,2021,en,en,34,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,Notes,"The poster displays the exact title 'Notes' and credits James Duric as the creator, matching the catalog entry.",1.493,
892671,Namidá,Namidá,2021,pt,en,455,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,NAMIDÁ,"The poster clearly displays the title 'NAMIDÁ' and credits the director as Renata Jesion, matching the catalog entry.",2.183,
892758,Kárhozat,Kárhozat,1997,hu,hu,337,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,KÁRHOZAT,"The poster prominently displays the title 'KÁRHOZAT' in large red letters, matching the catalog entry.",0.855,
892866,Izla,Izla,2021,tl,en,173,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,IZLA,The poster prominently displays the title 'IZLA' and matches the expected visual style for a horror film.,1.388,
892957,Onryo,Onryō,2021,en,en,25,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,Onryo,"The poster displays the title 'Onryo' in large red text, matching the catalog film title.",2.02,
893323,Rosso,Rosso,,,en,49,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,ROSSO,"The poster displays the title 'ROSSO' and credits the director, matching the catalog film entry.",1.711,
893347,Páscoa Sarnenta,Páscoa Sarnenta,2011,pt,en,4,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,uncertain,0.4,,"The image shows a person in a pirate costume holding a rifle, which does not clearly align with the title or expected themes of 'Páscoa Sarnenta'; however, the OCR hint is unclear and does not provide definitive evidence for a match or mismatch.",1.916,
893384,,,,,id,172,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,ESCAPE THE NIGHT,"The poster clearly displays the title 'ESCAPE THE NIGHT' and features a dramatic, action-oriented scene consistent with the film's genre.",1.62,
893387,Maximilien,Maximilien,2012,fr,fr,51,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,MAXIMILIEN,The poster displays the exact title 'MAXIMILIEN' matching the catalog entry.,1.586,
893422,Arachnoterror,Arachnoterror,1996,pt,pt,44,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,ARACHNOTERROR,"The poster displays the exact title 'ARACHNOTERROR' and features a giant spider, aligning with the film's theme.",1.491,
893861,Chupa,Chupa,,,de,4,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,CHUPA,"The poster prominently displays the title 'CHUPA' in large red letters, matching the catalog film title.",1.327,
894206,Rabid,Rabid,2021,tl,en,45,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,Rabid,"The poster prominently displays the title 'Rabid' in large, stylized text, matching the catalog film entry.",1.471,
894570,EGGGS,EGGGS,2017,en,en,5,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,EGGS,The poster features the title 'EGGS' and a stylized egg graphic consistent with the film's branding.,1.762,
894699,Stuffings,Stuffings,2021,en,en,20,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,STUFFINGS,"The poster displays the exact title 'STUFFINGS' in a stylized font that matches typical horror movie marketing, and the imagery aligns with the expected genre.",1.785,
894754,Stalker,스토커,2021,ko,en,42,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,스토커,"The poster displays the Korean title '스토커' matching the catalog entry, and the visual style aligns with the film's known aesthetic.",1.397,
894821,Pinocchio,Pinocchio,2021,fr,it,10,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,Pinocchio,The poster features the iconic marionette imagery and the title 'Pinocchio' clearly displayed.,1.499,
895279,Проявление,Проявление,2018,ru,ru,352,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,ПРОЯВЛЕНИЕ,"The poster displays the exact title ""ПРОЯВЛЕНИЕ"" matching the catalog entry, along with consistent visual style and Cyrillic text.",1.621,
895474,Couple Rings,커플링,2021,ko,en,6,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,커플링,"The poster displays the exact original title '커플링' and features a stylized, eerie aesthetic consistent with horror films.",2.021,
895500,Leshy,Lesapán,2016,cs,en,435,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,LESHY,The poster displays the title 'LESHY' and features forest-themed imagery consistent with the film's title and genre.,1.575,
896173,Mnesis,Mnesis,2021,en,de,110,0.0,0.0,nova-pro,us.amazon.nova-pro-v1:0,ok,uncertain,0.4,,"The poster shows a face in darkness, but no clear title or branding is visible to confirm it is for the film 'Mnesis'.",1.433,
896628,Island of Horrors,獄門島,1949,ja,id,62,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,獄門島,"The poster displays the original Japanese title 獄門島, matching the catalog entry.",2.26,
896662,Banned & Exposed 200X II,Banned & Exposed 200X II,,,en,100,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,BANNED & EXPOSED 200X II,The poster clearly displays the title 'BANNED & EXPOSED 200X II' and matches the described catalog entry.,1.592,
897159,The Delivery,The Delivery,2021,en,,15,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,THE DELIVERY,"The word 'DELIVERY' is prominently displayed on the walls, aligning with the film's title.",1.268,
897361,Gahan Wilson's Diner,Gahan Wilson's Diner,1992,en,id,27,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,Gahan Wilson's Diner,"The neon sign in the poster clearly reads 'Gahan Wilson's Diner,' matching the catalog title.",1.228,
897496,Calcium,Kalcium,2019,sv,en,665,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,Kalcium,"The poster displays the title 'Kalcium' and lists the director as Lukas Weltzerg, matching the catalog entry for the 2019 Swedish film.",1.631,
897675,Haunted,Haunted,2020,it,en,195,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,HAUNTED,The poster clearly displays the title 'HAUNTED' and matches the expected visual style for a horror short film.,3.59,
898080,Listener,Listener,2021,en,en,10,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,LISTENER,"The title 'LISTENER' is clearly visible on the poster, matching the catalog entry.",9.977,
898228,Reflect,Reflect,2023,en,en,7,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,REFLECT,"The poster displays the title 'REFLECT' clearly at the bottom, matching the catalog entry.",1.833,
898425,Death Forest: Forbidden Forest 2,デスフォレスト　恐怖の森2,2015,ja,sr,111,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,DEATH FOREST 恐怖の森 2,The poster displays the exact title 'DEATH FOREST 恐怖の森 2' matching the catalog entry.,1.522,
898555,Machine Learning,Machine Learning,2021,en,et,233,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,MACHINE LEARNING,"The poster displays the exact title 'MACHINE LEARNING' and features the lead actor Michael Oilar, matching the catalog entry.",1.79,
898581,My Stranger,이상존재,2021,ko,eo,8,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,이상존재,"The poster displays the exact original title ""이상존재"" matching the catalog entry.",1.406,
898714,Occult,Occult,2022,en,en,75,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,OCCULT,The poster displays the exact title 'OCCULT' and release date matching the catalog entry.,1.853,
898770,The Wrath Within,The Wrath Within,2022,en,pl,13,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,THE WRATH WITHIN,"The poster displays the exact title 'THE WRATH WITHIN' and features a moody, horror-themed visual style consistent with the catalog entry.",1.473,
898774,Amityville Uprising,Amityville Uprising,2022,en,en,108,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,AMITYVILLE UPRISING,"The poster displays the exact title 'Amityville Uprising' and features intense, horror-themed imagery consistent with the film's genre.",3.075,
899603,,,,,en,154,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,HE COMES AT NIGHT,The poster displays the exact title 'HE COMES AT NIGHT' and features imagery consistent with the film's promotional material.,1.267,
899606,,,,,en,33,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,PHANTASMIC,The poster clearly displays the title 'PHANTASMIC' and matches the expected visual style for a horror film.,1.329,
899754,Blinded,Blinded,2021,en,,6,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,BLINDED,"The poster displays the exact title 'BLINDED' and features a lone figure with a lantern in a dark, eerie setting, matching the expected visual style for a horror film.",1.081,
899960,Auch eine Axt,Auch eine Axt,2021,de,de,38,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,AUCH EINE AXT,The poster displays the exact title 'AUCH EINE AXT' matching the catalog entry.,1.701,
899996,Bloodtraffick,Bloodtraffick,2011,en,de,18,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,BLOODTRAFFICK,The poster displays the exact title 'BLOODTRAFFICK' and features stylized blood splatters consistent with the film's branding.,2.979,
900287,Delirium,Delirium,2021,es,es,389,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,DELIRIUM,"The poster displays the exact title 'DELIRIUM' and features branding consistent with the film's release (e.g., production companies and actors listed).",1.663,
900314,,,,,en,226,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,ONE LAST BITE,The poster clearly displays the title 'ONE LAST BITE' and matches the described branding and visual style.,1.793,
900352,Hatch: Found Footage,Hatch: Found Footage,2018,en,en,291,0.3333,0.3333,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.9,HATCH,The poster displays the title 'HATCH' and matches the visual style typical of found footage horror films.,1.523,
900537,Meat Days,肉蛾天,2006,zh,en,69,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,Meat Days,The poster displays the exact title 'Meat Days' and includes the Hiroshima Animation Festival 2006 branding matching the catalog entry.,1.507,
900747,La última cena,La última cena,2021,es,es,494,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,LA ÚLTIMA CENA,The poster displays the exact title 'LA ÚLTIMA CENA' and matches the film's branding and visual style.,0.763,
900913,Puri,Puri,1984,en,es,370,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,STELLA PURÍ,The poster clearly displays the title 'STELLA PURÍ' and matches the expected visual style and cast listed for the film 'Puri' from 1984.,2.189,
901040,Thanksgiving,Thanksgiving,2012,en,en,10,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,mismatch,0.9,,"The image shows a person with a glass of wine and a candle, unrelated to any horror movie poster or the film 'Thanksgiving' from 2012.",1.002,
901149,The Human-Faced Dog,ザ・人面犬,1990,ja,fr,21,0.0,0.0,nova-lite,us.amazon.nova-2-lite-v1:0,ok,match,0.95,ザ・人面犬,"The poster displays the exact Japanese title ""ザ・人面犬"" and features a grotesque dog-like face, matching the catalog entry for The Human-Faced Dog (1990).",1.784,
